CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
200364,0,46.0,1,1,16.0,0.17986896962477666,0,3,3.0,0.2959671907040328,5.0,0,7.0,0,2,1,1.0,0.2959671907040328,18452.0
203287,0,27.0,1,1,10.0,0.17986896962477666,1,3,2.0,0.2959671907040328,3.0,0,3.0,0,5,1,2.0,0.2959671907040328,23098.0
202125,0,33.0,1,2,9.0,0.17755532139093783,1,2,3.0,0.2959671907040328,4.0,1,4.0,1,5,0,1.0,0.2959671907040328,17277.0
204123,0,47.0,1,1,7.0,0.17986896962477666,1,4,4.0,0.1624790619765494,5.0,1,2.0,0,1,0,3.0,0.1624790619765494,28074.0
200525,1,24.0,1,3,8.0,0.17755532139093783,0,3,3.0,0.11869225302061123,3.0,0,1.0,0,2,1,0.0,0.11869225302061123,19577.0
200055,0,33.0,0,1,6.0,0.17755532139093783,0,3,3.0,0.1624790619765494,3.0,0,2.0,1,2,1,0.0,0.1624790619765494,28458.0
200638,0,25.0,1,3,17.0,0.17986896962477666,1,2,4.0,0.11869225302061123,5.0,0,2.0,0,3,1,1.0,0.11869225302061123,21781.0
200302,0,28.0,1,1,22.0,0.17986896962477666,1,3,2.0,0.11869225302061123,5.0,0,1.0,0,5,0,2.0,0.11869225302061123,20661.0
202766,0,33.0,1,1,9.0,0.17986896962477666,0,4,3.0,0.11869225302061123,3.0,0,2.0,0,3,1,3.0,0.11869225302061123,23733.0
201276,0,46.0,1,3,15.0,0.17986896962477666,1,2,4.0,0.11869225302061123,4.0,1,2.0,0,4,0,1.0,0.11869225302061123,21356.0
202055,1,23.0,1,1,12.0,0.17755532139093783,1,3,1.0,0.2959671907040328,5.0,1,2.0,1,3,0,0.0,0.2959671907040328,16601.0
203644,0,45.0,1,2,7.0,0.17755532139093783,0,3,4.0,0.2959671907040328,3.0,1,6.0,1,3,1,1.0,0.2959671907040328,21873.0
204143,1,30.0,1,1,25.0,0.17986896962477666,1,3,5.0,0.2959671907040328,3.0,0,3.0,1,3,0,1.0,0.2959671907040328,21067.0
202878,0,32.0,1,1,16.0,0.17755532139093783,1,3,4.0,0.1624790619765494,4.0,1,3.0,0,3,1,2.0,0.1624790619765494,29326.0
204202,1,27.0,1,1,23.0,0.17986896962477666,1,3,4.0,0.2959671907040328,4.0,1,4.0,1,1,1,1.0,0.2959671907040328,21051.0
202286,0,39.0,0,1,15.0,0.17755532139093783,1,3,3.0,0.11869225302061123,4.0,0,1.0,0,1,1,0.0,0.11869225302061123,21782.0
202261,1,35.0,1,3,10.0,0.26586102719033233,1,2,3.0,0.1624790619765494,5.0,0,1.0,1,4,1,1.0,0.1624790619765494,24582.0
202296,0,38.0,1,2,6.0,0.17755532139093783,1,2,1.0,0.2959671907040328,3.0,1,2.0,0,4,1,0.0,0.2959671907040328,17844.0
201753,0,55.0,1,1,26.0,0.26586102719033233,1,2,3.0,0.11869225302061123,3.0,1,4.0,1,1,0,0.0,0.11869225302061123,20415.0
201968,0,22.0,1,1,12.0,0.17986896962477666,1,3,3.0,0.2959671907040328,3.0,1,1.0,0,1,1,1.0,0.2959671907040328,17773.0
204257,0,30.0,1,3,17.0,0.17986896962477666,0,3,5.0,0.11869225302061123,4.0,1,3.0,1,5,1,1.0,0.11869225302061123,26946.0
203117,0,34.0,1,1,7.0,0.17755532139093783,1,4,5.0,0.2959671907040328,5.0,0,5.0,1,4,0,1.0,0.2959671907040328,21477.0
202393,1,34.0,1,3,16.0,0.17986896962477666,1,2,3.0,0.1624790619765494,3.0,1,5.0,0,3,1,1.0,0.1624790619765494,19490.0
200523,0,50.0,1,1,34.0,0.17986896962477666,1,3,2.0,0.2959671907040328,3.0,0,2.0,1,2,1,2.0,0.2959671907040328,18221.0
203900,0,36.0,0,1,25.0,0.17755532139093783,1,4,4.0,0.11869225302061123,3.0,1,3.0,1,3,1,1.0,0.11869225302061123,24367.0
203122,0,49.0,1,1,27.0,0.17986896962477666,1,3,4.0,0.2959671907040328,3.0,0,6.0,0,2,0,1.0,0.2959671907040328,20937.0
204156,0,42.0,1,1,26.0,0.17755532139093783,1,3,4.0,0.11869225302061123,5.0,1,4.0,0,1,0,1.0,0.11869225302061123,21750.0
201969,0,33.0,1,3,14.0,0.17986896962477666,1,2,3.0,0.11869225302061123,3.0,1,1.0,0,1,0,0.0,0.11869225302061123,22104.0
200671,0,34.0,1,1,16.0,0.17755532139093783,1,2,3.0,0.2959671907040328,4.0,1,2.0,0,2,1,0.0,0.2959671907040328,17008.0
204188,0,22.0,1,1,10.0,0.17986896962477666,1,4,5.0,0.2959671907040328,3.0,0,3.0,0,5,1,3.0,0.2959671907040328,21908.0
200666,1,37.0,1,1,9.0,0.17755532139093783,0,2,3.0,0.11869225302061123,3.0,0,1.0,1,5,1,1.0,0.11869225302061123,21272.0
204245,0,28.0,0,3,7.0,0.17986896962477666,1,4,4.0,0.11869225302061123,4.0,1,2.0,1,1,0,2.0,0.11869225302061123,25027.0
201887,0,40.0,1,3,8.0,0.17755532139093783,0,3,3.0,0.08670520231213873,3.0,1,1.0,0,3,1,0.0,0.08670520231213873,33041.0
203266,0,35.0,0,1,9.0,0.17755532139093783,1,4,4.0,0.11869225302061123,3.0,0,4.0,0,4,1,3.0,0.11869225302061123,22711.0
200280,0,53.0,1,1,9.0,0.17986896962477666,1,2,3.0,0.06296296296296296,3.0,0,4.0,1,5,0,0.0,0.06296296296296296,32584.0
201719,0,45.0,0,1,13.0,0.17755532139093783,1,3,1.0,0.11869225302061123,3.0,1,5.0,0,1,1,0.0,0.11869225302061123,21434.0
202947,0,35.0,1,1,7.0,0.17755532139093783,1,3,4.0,0.2959671907040328,3.0,0,3.0,0,3,1,1.0,0.2959671907040328,21369.0
200899,0,49.0,1,1,10.0,0.17986896962477666,1,2,4.0,0.08670520231213873,3.0,0,3.0,0,3,0,0.0,0.08670520231213873,33711.0
204743,1,34.0,1,3,16.0,0.17986896962477666,0,4,4.0,0.11869225302061123,5.0,0,2.0,1,3,0,1.0,0.11869225302061123,26902.0
200760,0,53.0,0,3,8.0,0.17986896962477666,0,2,4.0,0.1624790619765494,4.0,0,3.0,0,2,0,1.0,0.1624790619765494,22525.0
201906,1,26.0,1,1,16.0,0.17986896962477666,1,2,5.0,0.2959671907040328,3.0,1,1.0,0,5,0,0.0,0.2959671907040328,18408.0
204042,0,23.0,1,1,9.0,0.26586102719033233,1,4,4.0,0.2959671907040328,3.0,1,2.0,0,5,1,1.0,0.2959671907040328,21201.0
203823,1,28.0,0,2,29.0,0.17755532139093783,0,3,5.0,0.2959671907040328,4.0,1,3.0,0,1,1,1.0,0.2959671907040328,21541.0
204138,0,32.0,0,1,7.0,0.17986896962477666,1,3,6.0,0.11869225302061123,3.0,1,2.0,0,3,0,1.0,0.11869225302061123,23023.0
203818,0,59.0,1,3,28.0,0.17755532139093783,0,4,4.0,0.06296296296296296,3.0,1,3.0,1,5,1,1.0,0.06296296296296296,36553.0
202593,0,20.0,1,1,10.0,0.17986896962477666,0,4,4.0,0.2959671907040328,4.0,0,3.0,0,3,1,3.0,0.2959671907040328,20161.0
204164,1,38.0,0,1,17.0,0.17986896962477666,1,4,4.0,0.1624790619765494,3.0,1,8.0,0,3,0,3.0,0.1624790619765494,28726.0
203031,0,53.0,1,1,18.0,0.17755532139093783,0,3,4.0,0.11869225302061123,3.0,0,2.0,0,2,1,2.0,0.11869225302061123,21827.0
203579,0,47.0,1,3,7.0,0.17755532139093783,1,3,2.0,0.06296296296296296,5.0,0,3.0,0,4,1,2.0,0.06296296296296296,36245.0
202832,0,43.0,1,1,7.0,0.17755532139093783,0,4,4.0,0.2959671907040328,5.0,1,5.0,0,3,1,2.0,0.2959671907040328,21254.0
203472,0,42.0,1,1,12.0,0.17986896962477666,1,3,2.0,0.2959671907040328,3.0,0,4.0,1,1,1,2.0,0.2959671907040328,20805.0
200137,0,39.0,1,3,10.0,0.17755532139093783,0,2,4.0,0.11869225302061123,3.0,0,5.0,0,5,1,0.0,0.11869225302061123,20902.0
202180,0,33.0,0,3,23.0,0.17755532139093783,1,2,3.0,0.06296296296296296,3.0,0,2.0,0,3,1,0.0,0.06296296296296296,32444.0
202128,0,44.0,1,1,15.0,0.17755532139093783,1,3,3.0,0.2959671907040328,5.0,1,2.0,1,3,1,0.0,0.2959671907040328,17559.0
203177,0,27.0,1,1,9.0,0.17986896962477666,1,3,2.0,0.11869225302061123,3.0,0,3.0,0,3,1,2.0,0.11869225302061123,24150.0
204272,0,37.0,0,3,7.0,0.17986896962477666,0,3,4.0,0.11869225302061123,3.0,0,6.0,0,1,1,2.0,0.11869225302061123,25331.0
204261,0,48.0,0,3,11.0,0.17986896962477666,1,4,4.0,0.11869225302061123,3.0,0,5.0,0,4,0,3.0,0.11869225302061123,21654.0
201331,0,48.0,1,1,16.0,0.17755532139093783,1,3,4.0,0.08670520231213873,4.0,1,5.0,0,3,1,0.0,0.08670520231213873,34665.0
202017,1,42.0,0,1,25.0,0.17986896962477666,1,2,1.0,0.2959671907040328,3.0,1,7.0,1,3,0,0.0,0.2959671907040328,17759.0
202482,0,37.0,1,1,12.0,0.17755532139093783,0,3,5.0,0.2959671907040328,5.0,0,2.0,1,2,1,1.0,0.2959671907040328,98678.0
201358,0,31.0,1,3,16.0,0.17986896962477666,0,2,3.0,0.11869225302061123,3.0,1,3.0,1,1,0,0.0,0.11869225302061123,21583.0
201329,0,29.0,1,2,12.0,0.17986896962477666,1,2,4.0,0.2959671907040328,4.0,1,2.0,0,3,1,1.0,0.2959671907040328,17804.0
202150,0,36.0,1,1,13.0,0.17755532139093783,1,3,3.0,0.2959671907040328,3.0,0,3.0,0,3,1,2.0,0.2959671907040328,19678.0
202122,0,37.0,0,3,25.0,0.17986896962477666,1,2,3.0,0.1624790619765494,4.0,0,2.0,1,5,0,0.0,0.1624790619765494,22642.0
203981,0,46.0,1,1,14.0,0.17755532139093783,1,3,4.0,0.1624790619765494,5.0,1,4.0,0,3,0,1.0,0.1624790619765494,28402.0
201252,0,34.0,1,1,8.0,0.17986896962477666,1,3,1.0,0.2959671907040328,3.0,1,1.0,1,1,0,1.0,0.2959671907040328,17932.0
203278,0,35.0,1,3,16.0,0.17755532139093783,0,4,4.0,0.11869225302061123,3.0,0,3.0,0,2,1,3.0,0.11869225302061123,24392.0
203374,0,52.0,0,1,13.0,0.17986896962477666,0,3,5.0,0.2959671907040328,3.0,0,2.0,0,5,1,2.0,0.2959671907040328,21516.0
202814,1,22.0,1,3,19.0,0.17755532139093783,0,3,3.0,0.2959671907040328,4.0,0,3.0,0,5,0,2.0,0.2959671907040328,21394.0
201848,1,34.0,0,3,25.0,0.17986896962477666,1,3,1.0,0.11869225302061123,3.0,0,1.0,1,1,0,0.0,0.11869225302061123,20304.0
203037,0,37.0,1,1,7.0,0.17755532139093783,0,3,4.0,0.11869225302061123,4.0,0,2.0,0,5,0,1.0,0.11869225302061123,23906.0
200388,0,42.0,1,1,6.0,0.17755532139093783,0,3,3.0,0.2959671907040328,5.0,1,4.0,0,3,1,1.0,0.2959671907040328,17576.0
200235,0,43.0,1,3,22.0,0.17986896962477666,0,3,3.0,0.06296296296296296,3.0,0,6.0,1,3,0,1.0,0.06296296296296296,31064.0
201077,1,29.0,1,1,6.0,0.26586102719033233,1,3,4.0,0.2959671907040328,5.0,0,7.0,0,3,0,2.0,0.2959671907040328,17362.0
201984,1,32.0,0,1,9.0,0.17755532139093783,1,3,3.0,0.2959671907040328,5.0,0,2.0,1,5,1,0.0,0.2959671907040328,18348.0
203962,0,47.0,0,3,12.0,0.17986896962477666,1,4,4.0,0.11869225302061123,3.0,0,6.0,1,5,1,2.0,0.11869225302061123,24450.0
200770,0,46.0,1,1,6.0,0.17986896962477666,1,2,3.0,0.08670520231213873,3.0,1,1.0,0,5,1,1.0,0.08670520231213873,34627.0
202165,1,37.0,1,3,6.0,0.17755532139093783,1,2,4.0,0.1624790619765494,3.0,1,6.0,0,1,1,1.0,0.1624790619765494,25609.0
200673,0,33.0,1,1,6.0,0.17755532139093783,1,3,4.0,0.2959671907040328,5.0,0,4.0,1,4,0,0.0,0.2959671907040328,17799.0
200249,0,45.0,0,1,13.0,0.17755532139093783,1,3,2.0,0.11869225302061123,3.0,0,5.0,0,2,0,2.0,0.11869225302061123,21434.0
201574,0,37.0,0,1,8.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,1,6.0,0,1,1,2.0,0.11869225302061123,20163.0
203419,1,56.0,1,3,20.0,0.17986896962477666,1,3,2.0,0.06296296296296296,3.0,0,8.0,1,3,1,2.0,0.06296296296296296,32373.0
202081,0,35.0,1,1,13.0,0.17755532139093783,1,2,3.0,0.1624790619765494,3.0,0,4.0,0,3,0,1.0,0.1624790619765494,25221.0
201823,0,37.0,1,1,12.0,0.17986896962477666,1,2,1.0,0.11869225302061123,5.0,1,5.0,1,3,1,1.0,0.11869225302061123,20974.0
200716,0,41.0,0,1,15.0,0.17986896962477666,1,3,3.0,0.08670520231213873,3.0,1,3.0,0,4,1,2.0,0.08670520231213873,34419.0
204567,0,51.0,0,1,9.0,0.17755532139093783,1,4,4.0,0.06296296296296296,5.0,1,3.0,0,5,1,2.0,0.06296296296296296,36602.0
202048,0,38.0,0,1,8.0,0.17755532139093783,0,3,1.0,0.11869225302061123,5.0,0,7.0,1,1,0,0.0,0.11869225302061123,20980.0
204178,1,29.0,1,1,9.0,0.17755532139093783,1,4,4.0,0.2959671907040328,3.0,0,4.0,0,4,0,2.0,0.2959671907040328,22163.0
202724,0,54.0,1,1,10.0,0.17986896962477666,1,3,4.0,0.06296296296296296,3.0,0,3.0,1,5,0,1.0,0.06296296296296296,36262.0
204425,0,37.0,1,1,16.0,0.17986896962477666,1,3,5.0,0.11869225302061123,4.0,1,4.0,1,4,0,2.0,0.11869225302061123,27525.0
201460,0,31.0,1,1,34.0,0.17986896962477666,0,3,4.0,0.2959671907040328,5.0,0,2.0,0,1,0,1.0,0.2959671907040328,17819.0
201668,0,38.0,1,1,8.0,0.17755532139093783,1,2,3.0,0.11869225302061123,3.0,1,1.0,0,1,1,1.0,0.11869225302061123,21553.0
202756,0,32.0,1,1,9.0,0.17755532139093783,1,3,4.0,0.2959671907040328,3.0,1,2.0,1,4,1,2.0,0.2959671907040328,21373.0
202000,0,27.0,1,1,6.0,0.17755532139093783,0,3,3.0,0.1624790619765494,5.0,1,2.0,0,4,0,2.0,0.1624790619765494,22412.0
200404,0,28.0,1,1,15.0,0.17986896962477666,1,3,3.0,0.11869225302061123,5.0,1,2.0,0,2,0,0.0,0.11869225302061123,19558.0
200384,0,36.0,1,3,8.0,0.17986896962477666,1,3,4.0,0.1624790619765494,3.0,0,2.0,0,2,1,0.0,0.1624790619765494,22596.0
204396,1,32.0,1,3,20.0,0.17986896962477666,1,3,4.0,0.11869225302061123,5.0,1,4.0,0,1,0,2.0,0.11869225302061123,22911.0
202152,0,32.0,0,1,6.0,0.17755532139093783,0,3,4.0,0.2959671907040328,4.0,1,7.0,0,3,0,2.0,0.2959671907040328,17332.0
201633,0,57.0,1,1,30.0,0.17755532139093783,1,2,1.0,0.1624790619765494,3.0,1,4.0,1,4,1,0.0,0.1624790619765494,24439.0
204781,0,51.0,0,1,9.0,0.17986896962477666,0,2,4.0,0.06296296296296296,5.0,1,3.0,0,3,0,1.0,0.06296296296296296,36534.0
203925,0,30.0,1,1,22.0,0.17755532139093783,0,3,5.0,0.11869225302061123,3.0,0,2.0,1,1,1,2.0,0.11869225302061123,22871.0
204158,0,46.0,1,1,7.0,0.17755532139093783,1,4,2.0,0.08670520231213873,3.0,1,3.0,0,4,1,2.0,0.08670520231213873,37880.0
200223,0,38.0,1,3,9.0,0.17755532139093783,1,3,3.0,0.1624790619765494,3.0,1,1.0,0,2,1,1.0,0.1624790619765494,25609.0
202193,0,46.0,1,1,13.0,0.17986896962477666,1,3,3.0,0.1624790619765494,3.0,1,7.0,0,1,1,1.0,0.1624790619765494,25845.0
203136,0,33.0,1,1,10.0,0.17986896962477666,0,4,4.0,0.11869225302061123,5.0,0,3.0,0,2,1,2.0,0.11869225302061123,25403.0
201824,0,30.0,0,3,16.0,0.26586102719033233,0,2,3.0,0.11869225302061123,3.0,1,1.0,1,3,1,1.0,0.11869225302061123,19736.0
204501,0,53.0,1,1,18.0,0.17755532139093783,0,3,4.0,0.11869225302061123,3.0,1,2.0,0,1,1,1.0,0.11869225302061123,21827.0
200797,1,26.0,1,1,27.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,1,2.0,0,5,1,1.0,0.2959671907040328,17377.0
202871,0,61.0,0,3,35.0,0.17986896962477666,0,4,5.0,0.1624790619765494,5.0,0,6.0,0,2,1,1.0,0.1624790619765494,28944.0
200009,0,36.0,1,1,33.0,0.17986896962477666,1,3,3.0,0.11869225302061123,3.0,0,7.0,0,3,1,0.0,0.11869225302061123,20237.0
201944,0,24.0,1,1,29.0,0.17986896962477666,1,2,1.0,0.2959671907040328,3.0,1,2.0,1,4,0,0.0,0.2959671907040328,17725.0
201838,1,40.0,1,3,28.0,0.17986896962477666,1,3,4.0,0.11869225302061123,3.0,1,3.0,1,3,1,0.0,0.11869225302061123,21380.0
200255,0,25.0,1,1,7.0,0.17755532139093783,0,3,3.0,0.11869225302061123,3.0,0,1.0,0,3,1,1.0,0.11869225302061123,19898.0
204412,0,23.0,1,1,13.0,0.17986896962477666,1,4,4.0,0.2959671907040328,3.0,1,2.0,0,1,1,2.0,0.2959671907040328,21451.0
201581,1,34.0,0,1,13.0,0.17755532139093783,1,3,5.0,0.11869225302061123,3.0,0,2.0,1,5,1,0.0,0.11869225302061123,21074.0
202956,0,28.0,1,1,10.0,0.17986896962477666,1,3,5.0,0.2959671907040328,3.0,0,2.0,0,2,0,1.0,0.2959671907040328,20723.0
200924,0,29.0,1,1,12.0,0.17755532139093783,1,3,3.0,0.2959671907040328,3.0,0,1.0,1,3,1,1.0,0.2959671907040328,18506.0
204333,0,31.0,0,1,10.0,0.17755532139093783,1,3,4.0,0.2959671907040328,3.0,1,6.0,0,3,1,1.0,0.2959671907040328,20775.0
202508,0,37.0,1,1,15.0,0.26586102719033233,0,3,4.0,0.1624790619765494,3.0,1,3.0,0,4,1,2.0,0.1624790619765494,28774.0
203775,0,49.0,1,1,17.0,0.17755532139093783,1,4,5.0,0.08670520231213873,3.0,1,6.0,0,3,1,2.0,0.08670520231213873,38343.0
204136,0,38.0,0,1,18.0,0.17755532139093783,1,3,4.0,0.1624790619765494,3.0,1,3.0,1,3,1,2.0,0.1624790619765494,30863.0
202779,0,41.0,1,3,7.0,0.17986896962477666,1,3,6.0,0.11869225302061123,3.0,0,4.0,1,3,1,1.0,0.11869225302061123,26135.0
200539,0,35.0,1,3,14.0,0.17986896962477666,1,2,3.0,0.2959671907040328,4.0,0,1.0,0,2,1,0.0,0.2959671907040328,17045.0
202745,0,19.0,1,3,12.0,0.17986896962477666,0,4,5.0,0.2959671907040328,3.0,0,3.0,0,2,1,3.0,0.2959671907040328,19878.0
204402,0,43.0,1,1,9.0,0.17755532139093783,0,3,4.0,0.11869225302061123,3.0,1,3.0,0,1,0,1.0,0.11869225302061123,22767.0
204473,0,39.0,1,1,9.0,0.17986896962477666,1,4,4.0,0.2959671907040328,3.0,1,8.0,1,4,0,3.0,0.2959671907040328,21735.0
201145,0,36.0,1,1,16.0,0.17755532139093783,0,3,3.0,0.11869225302061123,3.0,1,1.0,1,1,0,2.0,0.11869225302061123,19663.0
200667,1,41.0,1,1,8.0,0.17755532139093783,0,2,5.0,0.2959671907040328,3.0,1,5.0,1,3,0,0.0,0.2959671907040328,17778.0
203019,0,55.0,1,1,26.0,0.17986896962477666,0,4,4.0,0.11869225302061123,5.0,1,2.0,1,3,0,1.0,0.11869225302061123,24163.0
200357,1,21.0,0,3,6.0,0.26586102719033233,0,2,4.0,0.2959671907040328,4.0,0,2.0,1,5,1,1.0,0.2959671907040328,17174.0
202831,0,41.0,1,3,9.0,0.17986896962477666,0,3,4.0,0.11869225302061123,4.0,1,2.0,0,2,0,2.0,0.11869225302061123,24393.0
202783,0,28.0,1,3,15.0,0.17986896962477666,0,3,4.0,0.11869225302061123,4.0,0,3.0,0,2,0,1.0,0.11869225302061123,24892.0
201353,1,34.0,0,1,22.0,0.26586102719033233,1,2,5.0,0.2959671907040328,5.0,1,2.0,1,3,1,0.0,0.2959671907040328,17307.0
200470,0,24.0,0,3,30.0,0.17986896962477666,1,2,3.0,0.2959671907040328,3.0,0,1.0,0,4,0,1.0,0.2959671907040328,17400.0
202703,1,32.0,0,1,36.0,0.17986896962477666,1,4,5.0,0.2959671907040328,4.0,0,2.0,0,3,1,3.0,0.2959671907040328,22157.0
203330,0,31.0,1,1,7.0,0.17986896962477666,1,4,4.0,0.2959671907040328,4.0,0,2.0,1,4,1,3.0,0.2959671907040328,22257.0
203637,0,39.0,0,1,9.0,0.17986896962477666,0,3,5.0,0.2959671907040328,4.0,0,3.0,0,1,1,1.0,0.2959671907040328,21118.0
201396,1,53.0,1,3,30.0,0.17755532139093783,1,3,3.0,0.1624790619765494,5.0,0,7.0,1,3,1,2.0,0.1624790619765494,25448.0
203584,0,45.0,1,1,14.0,0.17986896962477666,0,3,4.0,0.08670520231213873,3.0,1,3.0,1,4,1,2.0,0.08670520231213873,37727.0
204390,0,25.0,1,1,24.0,0.17755532139093783,1,4,5.0,0.2959671907040328,4.0,1,3.0,0,3,1,2.0,0.2959671907040328,20805.0
203376,1,30.0,1,1,14.0,0.26586102719033233,0,3,4.0,0.2959671907040328,3.0,1,5.0,1,4,1,2.0,0.2959671907040328,22017.0
201256,0,38.0,0,1,8.0,0.17986896962477666,0,3,4.0,0.2959671907040328,4.0,1,5.0,0,3,0,0.0,0.2959671907040328,17468.0
203512,1,29.0,0,1,9.0,0.17986896962477666,1,3,5.0,0.2959671907040328,5.0,0,2.0,0,4,0,1.0,0.2959671907040328,21239.0
201250,0,29.0,0,1,6.0,0.17755532139093783,1,3,1.0,0.11869225302061123,3.0,0,1.0,1,3,0,1.0,0.11869225302061123,21294.0
204701,0,56.0,0,1,9.0,0.17755532139093783,1,4,4.0,0.1624790619765494,4.0,1,5.0,0,1,0,2.0,0.1624790619765494,29654.0
204298,0,37.0,1,3,9.0,0.17986896962477666,1,4,5.0,0.1624790619765494,3.0,1,3.0,0,1,1,2.0,0.1624790619765494,26274.0
203284,0,36.0,1,1,7.0,0.17986896962477666,1,3,5.0,0.2959671907040328,3.0,0,8.0,0,2,1,2.0,0.2959671907040328,20936.0
202933,0,44.0,1,1,13.0,0.17755532139093783,1,3,5.0,0.06296296296296296,3.0,1,6.0,1,3,1,0.0,0.06296296296296296,35305.0
204175,0,39.0,0,3,9.0,0.17755532139093783,1,3,5.0,0.11869225302061123,3.0,1,5.0,0,5,1,2.0,0.11869225302061123,23927.0
201852,1,26.0,0,1,9.0,0.26586102719033233,1,3,3.0,0.2959671907040328,5.0,0,1.0,0,3,0,1.0,0.2959671907040328,18102.0
204761,0,35.0,0,1,8.0,0.17986896962477666,1,4,5.0,0.11869225302061123,5.0,0,2.0,0,1,0,1.0,0.11869225302061123,24021.0
202105,0,35.0,1,1,15.0,0.17755532139093783,0,3,4.0,0.1624790619765494,3.0,1,2.0,1,4,1,2.0,0.1624790619765494,25685.0
200133,0,41.0,1,3,15.0,0.17755532139093783,1,3,3.0,0.1624790619765494,3.0,1,4.0,1,2,0,1.0,0.1624790619765494,23189.0
200928,1,44.0,1,1,21.0,0.17986896962477666,0,3,3.0,0.1624790619765494,3.0,0,2.0,0,3,0,1.0,0.1624790619765494,22978.0
200823,0,29.0,0,1,16.0,0.17755532139093783,0,3,3.0,0.2959671907040328,4.0,1,1.0,0,5,1,0.0,0.2959671907040328,18291.0
204445,0,33.0,1,1,10.0,0.17755532139093783,0,3,4.0,0.1624790619765494,3.0,0,5.0,0,1,1,1.0,0.1624790619765494,29837.0
201531,0,38.0,0,1,35.0,0.17755532139093783,0,2,3.0,0.11869225302061123,3.0,0,2.0,0,3,1,0.0,0.11869225302061123,17406.0
201214,0,44.0,1,1,8.0,0.17755532139093783,0,3,1.0,0.1624790619765494,3.0,1,2.0,1,4,1,0.0,0.1624790619765494,22879.0
200504,1,45.0,0,3,7.0,0.17755532139093783,0,3,3.0,0.11869225302061123,5.0,0,3.0,0,2,0,0.0,0.11869225302061123,20562.0
204285,0,30.0,1,1,30.0,0.17755532139093783,1,3,4.0,0.2959671907040328,3.0,0,2.0,0,3,0,1.0,0.2959671907040328,20879.0
201996,0,39.0,1,1,20.0,0.26586102719033233,0,3,4.0,0.11869225302061123,3.0,0,2.0,0,1,1,1.0,0.11869225302061123,19553.0
203072,0,38.0,1,3,23.0,0.17986896962477666,1,4,5.0,0.11869225302061123,3.0,1,6.0,0,5,1,3.0,0.11869225302061123,25012.0
201958,0,41.0,1,1,8.0,0.17755532139093783,0,2,3.0,0.11869225302061123,3.0,1,2.0,0,1,0,0.0,0.11869225302061123,21380.0
201384,0,34.0,1,3,6.0,0.17986896962477666,1,2,3.0,0.1624790619765494,3.0,0,2.0,0,5,1,0.0,0.1624790619765494,24888.0
200894,0,54.0,1,1,9.0,0.17755532139093783,1,2,3.0,0.06296296296296296,3.0,0,4.0,0,5,1,1.0,0.06296296296296296,32779.0
200455,0,33.0,1,1,6.0,0.17986896962477666,0,3,2.0,0.06296296296296296,3.0,1,5.0,0,2,0,2.0,0.06296296296296296,31184.0
204535,0,37.0,1,3,7.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,1,3.0,1,3,1,2.0,0.11869225302061123,24879.0
203709,0,34.0,0,1,11.0,0.26586102719033233,1,3,4.0,0.11869225302061123,4.0,1,7.0,0,1,0,1.0,0.11869225302061123,21733.0
204518,0,43.0,1,1,36.0,0.17755532139093783,1,4,4.0,0.11869225302061123,4.0,1,3.0,0,3,1,1.0,0.11869225302061123,23112.0
204268,0,31.0,0,3,32.0,0.26586102719033233,0,3,4.0,0.11869225302061123,3.0,1,2.0,1,3,1,2.0,0.11869225302061123,23414.0
203522,0,45.0,1,1,35.0,0.17755532139093783,1,3,4.0,0.06296296296296296,5.0,0,5.0,0,1,1,0.0,0.06296296296296296,35006.0
204134,0,37.0,1,1,12.0,0.17755532139093783,1,4,4.0,0.11869225302061123,4.0,0,2.0,0,1,1,2.0,0.11869225302061123,24592.0
203602,0,38.0,1,1,26.0,0.17755532139093783,1,3,4.0,0.11869225302061123,3.0,1,5.0,0,1,0,1.0,0.11869225302061123,24446.0
200713,0,45.0,1,1,6.0,0.17986896962477666,0,3,3.0,0.2959671907040328,3.0,1,4.0,0,5,0,1.0,0.2959671907040328,17270.0
204186,0,29.0,1,1,16.0,0.17986896962477666,1,4,4.0,0.2959671907040328,3.0,1,3.0,0,1,1,1.0,0.2959671907040328,20748.0
202214,1,37.0,1,1,11.0,0.17986896962477666,0,3,5.0,0.11869225302061123,4.0,1,6.0,0,4,1,0.0,0.11869225302061123,19777.0
202923,1,25.0,0,1,14.0,0.17755532139093783,0,3,4.0,0.2959671907040328,3.0,0,3.0,1,4,0,1.0,0.2959671907040328,21564.0
201810,0,37.0,1,1,11.0,0.17986896962477666,1,3,3.0,0.11869225302061123,3.0,1,1.0,0,3,1,2.0,0.11869225302061123,21347.0
203486,0,45.0,0,1,12.0,0.17755532139093783,1,3,5.0,0.2959671907040328,3.0,0,5.0,0,1,0,2.0,0.2959671907040328,21840.0
